ko_id,ko_name,n_cells,fc_1-2,pval
KO:K05716,"cyclic 2,3-diphosphoglycerate synthase [EC:6.5.1.9]",3332,1.2703967,2.055765510609224e-28
KO:K07666,"two-component system, OmpR family, response regulator QseB",6274,1.2705035,3.2101025900340457e-49
KO:K13660,"beta-1,4-glucosyltransferase [EC:2.4.1.-]",1100,1.2723179,1.0899296394736043e-30
KO:K16171,fumarylacetoacetate (FAA) hydrolase [EC:3.7.1.2],6259,1.2727656,1.354773940623738e-59
KO:K12182,hepatocyte growth factor-regulated tyrosine kinase substrate,1032,1.2728271,7.808098715541325e-25
KO:K04486,histidinol-phosphatase (PHP family) [EC:3.1.3.15],6403,1.2729421,5.765352338410206e-44
KO:K02664,type IV pilus assembly protein PilO,6460,1.2742536,9.383785997685935e-47
KO:K16264,cobalt-zinc-cadmium efflux system protein,6536,1.2750978,3.382399771347385e-84
KO:K00367,ferredoxin-nitrate reductase [EC:1.7.7.2],5117,1.2753181,1.1178451138110278e-10
KO:K08722,5'-deoxynucleotidase [EC:3.1.3.89],4041,1.2755831,6.525524216416335e-08
KO:K05841,sterol 3beta-glucosyltransferase [EC:2.4.1.173],5571,1.2761729,9.127528950827341e-23
KO:K16168,methyltransferase,5742,1.2770926,4.751624901731975e-22
KO:K11525,methyl-accepting chemotaxis protein PixJ,3376,1.2780886,1.5682557572222396e-20
KO:K07259,serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-],6529,1.2785482,3.3917351271660495e-101
KO:K05906,prenylcysteine oxidase / farnesylcysteine lyase [EC:1.8.3.5 1.8.3.6],1219,1.2789226,1.2373666379071946e-25
KO:K04536,guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1,1354,1.2803445,1.0645646685608402e-16
KO:K13891,glutathione transport system permease protein,4609,1.2804646,2.9181701219196247e-13
KO:K12666,oligosaccharyltransferase complex subunit alpha (ribophorin I),1334,1.2808146,1.1595740345884954e-29
KO:K02717,photosystem II oxygen-evolving enhancer protein 2,1562,1.2808664,3.2144231887470744e-13
KO:K12311,lysosomal alpha-mannosidase [EC:3.2.1.24],1465,1.2814584,2.83915596815259e-12
KO:K07584,uncharacterized protein,2380,1.281508,2.9217291555397337e-16
KO:K12544,S-layer protein,3506,1.2816263,6.334840970281082e-25
KO:K08793,serine/threonine kinase 32 [EC:2.7.11.1],1451,1.2818143,2.175105951895952e-14
KO:K14088,ech hydrogenase subunit C,2370,1.2823496,2.4681095978019252e-34
KO:K15161,cyclin-C,799,1.2825689,3.8787108897106797e-32
KO:K00507,stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1],6363,1.2826157,3.577883895546e-88
KO:K15546,"XRE family transcriptional regulator, aerobic/anaerobic benzoate catabolism transcriptional regulator",6034,1.2827377,4.15848820332123e-42
KO:K10541,methyl-galactoside transport system permease protein,1904,1.2832456,4.196907935492635e-16
KO:K07148,uncharacterized protein,6384,1.2833171,1.234653335337393e-50
KO:K09885,"aquaporin rerated protein, other eukaryote",797,1.2833958,3.1959799001389945e-26
KO:K00975,glucose-1-phosphate adenylyltransferase [EC:2.7.7.27],6535,1.2842512,4.314405063521576e-119
KO:K18579,"galactan endo-1,6-beta-galactosidase [EC:3.2.1.164]",2221,1.2864466,4.785036574246223e-28
KO:K13252,putrescine carbamoyltransferase [EC:2.1.3.6],1918,1.2877636,2.156113100381571e-28
KO:K07089,uncharacterized protein,6529,1.2878361,7.93637368367691e-34
KO:K01539,sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13],5105,1.2882512,6.283026951447327e-35
KO:K00276,primary-amine oxidase [EC:1.4.3.21],5964,1.2883506,1.3127764160949019e-23
KO:K15378,"solute carrier family 45, member 1/2/4",1355,1.2886715,9.055700926870038e-27
KO:K01805,xylose isomerase [EC:5.3.1.5],6528,1.29035,4.7173477093401596e-46
KO:K04115,benzoyl-CoA reductase subunit D [EC:1.3.7.8],3462,1.2910156,2.0445585476429929e-16
KO:K13015,UDP-N-acetyl-D-glucosamine dehydrogenase [EC:1.1.1.136],6501,1.2911463,5.225438144262129e-31
KO:K15534,beta-D-galactosyl-(1->4)-L-rhamnose phosphorylase [EC:2.4.1.247],1604,1.2926416,5.9905777493819814e-30
KO:K07816,putative GTP pyrophosphokinase [EC:2.7.6.5],3334,1.2935834,1.569249553371885e-16
KO:K16928,energy-coupling factor transport system substrate-specific component,3202,1.2941122,1.7684587507331187e-18
KO:K14761,ribosome-associated protein,6039,1.2945614,1.3331090521239294e-45
KO:K09690,lipopolysaccharide transport system permease protein,6508,1.2949958,1.2451734412588715e-125
KO:K14059,integrase,6442,1.2950733,5.493476368784838e-39
KO:K00752,hyaluronan synthase [EC:2.4.1.212],5712,1.2952589,1.88667668475086e-16
KO:K15255,ATP-dependent DNA helicase PIF1 [EC:3.6.4.12],4781,1.295779,1.7630275716705813e-40
KO:K13063,2-amino-4-deoxychorismate synthase [EC:2.6.1.86],3061,1.2960505,6.030304749041228e-17
KO:K18224,propane 2-monooxygenase small subunit [EC:1.14.13.227],3425,1.2963619,5.512049336028646e-23
KO:K05380,phycoerythrin-associated linker protein,945,1.2963715,4.408004419262542e-14
KO:K12500,thioesterase III [EC:3.1.2.-],4752,1.2964839,2.2047186515982226e-19
KO:K06933,uncharacterized protein,1807,1.2980194,1.3246270439524058e-24
KO:K12687,antigen 43,983,1.2981763,1.6122202381982494e-27
KO:K03799,heat shock protein HtpX [EC:3.4.24.-],6539,1.298357,2.6061475895811594e-100
KO:K16158,methane monooxygenase component A beta chain [EC:1.14.13.25],1924,1.29883,1.0901474793290935e-26
KO:K10297,F-box protein 11,3577,1.2989888,1.2874663075927244e-17
KO:K11214,sedoheptulokinase [EC:2.7.1.14],2404,1.3001983,6.15699868820514e-07
KO:K08331,autophagy-related protein 13,676,1.3005815,1.0681030200653818e-31
KO:K08929,photosynthetic reaction center M subunit,3725,1.3025856,5.369194014128236e-50
KO:K17246,putative chitobiose transport system permease protein,5130,1.3029007,2.7690075849070138e-19
KO:K16159,methane monooxygenase component A gamma chain [EC:1.14.13.25],688,1.3035007,8.768389183440026e-25
KO:K15830,formate hydrogenlyase subunit 5,2028,1.3036704,9.47451330603142e-28
KO:K10540,methyl-galactoside transport system substrate-binding protein,2041,1.3041043,8.88046586701355e-16
KO:K19777,acid stress chaperone HdeA,2131,1.3063784,1.0564458861160839e-29
KO:K15761,toluene monooxygenase system protein B [EC:1.14.13.236 1.14.13.-],2757,1.3065262,1.9168389462935118e-10
KO:K01245,ADP-ribosylarginine hydrolase [EC:3.2.2.19],723,1.3072615,1.454671530414882e-18
KO:K00728,dolichyl-phosphate-mannose-protein mannosyltransferase [EC:2.4.1.109],3164,1.3083353,1.1353289830585038e-19
KO:K02810,sucrose PTS system EIIBCA or EIIBC component [EC:2.7.1.211],1643,1.3096066,2.9335507143295474e-26
KO:K04098,"hydroxyquinol 1,2-dioxygenase [EC:1.13.11.37]",5620,1.3099556,1.1210703669314341e-42
KO:K05687,protein DJ-1 [EC:3.5.1.124],1282,1.3099856,9.051932217675693e-27
KO:K12214,intracellular multiplication protein IcmL,2332,1.3104749,1.7878907709009734e-21
KO:K07675,"two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]",6430,1.312048,9.018147477350934e-83
KO:K03396,S-(hydroxymethyl)glutathione synthase [EC:4.4.1.22],4539,1.3122771,3.9988768815766015e-12
KO:K09829,C-8 sterol isomerase [EC:5.-.-.-],2400,1.3131771,1.506764356107854e-32
KO:K10688,ubiquitin-conjugating enzyme E2 W [EC:2.3.2.25],815,1.3134031,3.564624904199649e-23
KO:K03546,DNA repair protein SbcC/Rad50,6531,1.3139734,4.104950156658829e-23
KO:K19508,fructoselysine/glucoselysine PTS system EIIC component,757,1.314383,3.431093743930327e-27
KO:K14454,"aspartate aminotransferase, cytoplasmic [EC:2.6.1.1]",1755,1.31616,2.3896561774071643e-16
KO:K14109,energy-converting hydrogenase A subunit R,1600,1.3177824,1.105019957265842e-28
KO:K13529,"AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]",6201,1.3188303,2.5398053542365187e-41
KO:K08304,membrane-bound lytic murein transglycosylase A [EC:4.2.2.-],6464,1.319386,8.282668307856335e-116
KO:K00518,nickel superoxide dismutase [EC:1.15.1.1],6040,1.3210087,1.279358018050217e-18
KO:K19623,"two-component system, probable response regulator PhcQ",3944,1.3227444,4.732438823811769e-16
KO:K14063,"AraC family transcriptional regulator, positive regulator of tynA and feaB",1506,1.3232341,2.109417975153206e-28
KO:K05559,multicomponent K+:H+ antiporter subunit A,5210,1.3241491,1.7443027543240082e-17
KO:K03087,RNA polymerase nonessential primary-like sigma factor,6398,1.3253794,1.161159528317371e-47
KO:K00126,formate dehydrogenase subunit delta [EC:1.17.1.9],5713,1.3262708,3.8668366058264533e-62
KO:K02075,zinc/manganese transport system permease protein,6486,1.3267937,3.957652724099833e-78
KO:K02647,carbohydrate diacid regulator,3397,1.32721,8.157095945987115e-19
KO:K11418,histone deacetylase 11 [EC:3.5.1.98],2597,1.3274584,2.5591529170333683e-15
KO:K03790,[ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267],6515,1.3285446,1.9866850305744015e-62
KO:K00845,glucokinase [EC:2.7.1.2],6539,1.3287153,7.32934176339898e-86
KO:K10407,kinesin light chain,1598,1.3288746,1.3324780839321894e-34
KO:K06135,pyrroloquinoline quinone biosynthesis protein A,1883,1.3289301,5.841071877962522e-07
KO:K03804,chromosome partition protein MukE,1946,1.3296862,5.536289399447877e-32
KO:K10711,"GntR family transcriptional regulator, frlABCD operon transcriptional regulator",2545,1.3298321,1.098890578235187e-23
KO:K00231,protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15],6501,1.330327,6.790376664156326e-43
KO:K08566,plasminogen activator [EC:3.4.23.48],950,1.3310614,5.572641033622263e-29
KO:K17892,ferredoxin-thioredoxin reductase catalytic chain [EC:1.8.7.2],3711,1.3328583,2.547515260586885e-19
KO:K11784,cyclic dehypoxanthinyl futalosine synthase [EC:1.21.98.1],6425,1.3350706,5.811503848134163e-28
KO:K08928,photosynthetic reaction center L subunit,3691,1.3353076,2.6265217689162145e-52
KO:K02640,cytochrome b6-f complex subunit 5,2073,1.3362098,4.2921986830242813e-10
KO:K16564,succinoglycan biosynthesis protein ExoU [EC:2.4.-.-],2957,1.338696,7.362536270735934e-24
KO:K12953,cation-transporting P-type ATPase F [EC:7.2.2.-],3170,1.3388755,1.2518522937915946e-13
KO:K08280,lipopolysaccharide O-acetyltransferase [EC:2.3.1.-],4171,1.3391273,3.616306933177993e-15
KO:K17898,"D-ornithine 4,5-aminomutase subunit beta [EC:5.4.3.5]",2033,1.3394628,3.3208285752889582e-21
KO:K00027,malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38],6521,1.3396974,2.978746241181035e-44
KO:K18234,virginiamycin A acetyltransferase [EC:2.3.1.-],5296,1.340011,1.561918919096827e-32
KO:K06580,ammonium transporter Rh,2942,1.3418484,5.348729564037116e-16
KO:K19594,gold/copper resistance efflux pump,2869,1.3418789,2.7753968222913806e-14
KO:K12222,intracellular multiplication protein IcmT,1691,1.3422709,1.6067824084790213e-27
KO:K01065,acyloxyacyl hydrolase [EC:3.1.1.77],667,1.3430545,4.579536020059573e-29
KO:K15974,"MarR family transcriptional regulator, negative regulator of the multidrug operon emrRAB",2713,1.3437338,4.424541913379405e-34
KO:K03446,"MFS transporter, DHA2 family, multidrug resistance protein",6466,1.3438907,1.866949138236155e-81
KO:K03464,muconolactone D-isomerase [EC:5.3.3.4],5347,1.3441324,1.9070670949020204e-30
KO:K07404,6-phosphogluconolactonase [EC:3.1.1.31],6495,1.344368,5.919795005102217e-48
KO:K12433,polyketide synthase 5,3365,1.3451259,4.249455364012852e-25
KO:K14087,ech hydrogenase subunit B,1943,1.345357,2.903471340347177e-33
KO:K10531,L-ornithine N5-monooxygenase [EC:1.14.13.195 1.14.13.196],3123,1.3454876,6.69020656822009e-17
KO:K09691,lipopolysaccharide transport system ATP-binding protein,6511,1.3460336,3.4630152363997803e-134
KO:K00372,assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-],6369,1.3466873,1.30516169916365e-35
KO:K01585,arginine decarboxylase [EC:4.1.1.19],6512,1.3469214,1.0686372308270684e-117
KO:K06979,macrolide phosphotransferase,1138,1.3469486,2.7378853796410066e-28
KO:K16188,tetraprenyl-beta-curcumene synthase [EC:4.2.3.130],2704,1.347014,8.265432180895167e-35
KO:K06909,phage terminase large subunit,6343,1.3494272,1.8935755508657478e-22
KO:K04114,benzoyl-CoA reductase subunit A [EC:1.3.7.8],3493,1.349551,1.8795041764723968e-18
KO:K13919,propanediol dehydratase medium subunit [EC:4.2.1.28],2870,1.3515615,2.575190855101934e-26
KO:K14730,(-)-trans-carveol dehydrogenase [EC:1.1.1.243],2265,1.3522458,8.667392703975875e-30
KO:K06599,"AraC family transcriptional regulator, chemosensory pili system protein ChpD",747,1.3523726,6.79224645328232e-31
KO:K19789,DNA repair protein RadD,5591,1.3534608,9.968874142445193e-30
KO:K13548,2-deoxy-scyllo-inosamine dehydrogenase [EC:1.1.1.329],1290,1.3543816,8.867717297674308e-28
KO:K09770,uncharacterized protein,1881,1.3550158,6.201701270638159e-34
KO:K09461,anthraniloyl-CoA monooxygenase [EC:1.14.13.40],6244,1.3558741,6.034757243266517e-54
KO:K09846,demethylspheroidene O-methyltransferase [EC:2.1.1.210],4438,1.3566682,1.1977237328109195e-43
KO:K06133,4'-phosphopantetheinyl transferase [EC:2.7.8.-],6456,1.3571651,2.456506422437669e-64
KO:K09973,uncharacterized protein,6449,1.3577142,2.9954281093110466e-85
KO:K18070,"MFS transporter, ACS family, phthalate transporter",1913,1.3582344,3.486246556039424e-27
KO:K19778,acid stress chaperone HdeB,2942,1.3594007,2.145193196578927e-29
KO:K15024,putative phosphotransacetylase [EC:2.3.1.8],5250,1.3608549,1.9628520377843225e-21
KO:K05792,tellurite resistance protein TerA,4022,1.3611012,1.6412533459894576e-18
KO:K09927,uncharacterized protein,6432,1.3621073,4.869013732698716e-64
KO:K19426,pyruvyl transferase EpsI [EC:2.-.-.-],1155,1.3623557,7.606889695745904e-19
KO:K00180,"indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]",6430,1.3630197,1.2855800435257497e-71
KO:K13449,pathogenesis-related protein 1,3581,1.363085,2.0569633461749925e-09
KO:K02696,photosystem I subunit VIII,2107,1.3643014,3.590043993860701e-18
KO:K00466,tryptophan 2-monooxygenase [EC:1.13.12.3],4700,1.3647054,1.4966296962149642e-15
KO:K07680,"two-component system, NarL family, sensor histidine kinase ComP [EC:2.7.13.3]",2123,1.3655748,2.433297603884106e-25
KO:K12954,cation-transporting P-type ATPase G [EC:7.2.2.-],2537,1.3668697,6.133643743020907e-17
KO:K01223,6-phospho-beta-glucosidase [EC:3.2.1.86],2875,1.371695,6.458969328468824e-22
KO:K04118,pimeloyl-CoA dehydrogenase [EC:1.3.1.62],3036,1.3719869,4.073784546766162e-17
KO:K09845,"1-hydroxycarotenoid 3,4-desaturase [EC:1.3.99.27]",4217,1.3736649,1.0976046979103334e-45
KO:K01848,"methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]",6505,1.3737712,1.4828785103824064e-11
KO:K06382,stage II sporulation protein E [EC:3.1.3.16],1507,1.3741951,7.814388008384993e-23
KO:K18067,"phthalate 4,5-cis-dihydrodiol dehydrogenase [EC:1.3.1.64]",5530,1.3742664,2.7995637621218225e-28
KO:K01218,"mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]",6349,1.375791,6.91308763111767e-65
KO:K02293,15-cis-phytoene desaturase [EC:1.3.5.5],3862,1.3779105,1.063524980309018e-17
KO:K00771,protein xylosyltransferase [EC:2.4.2.26],829,1.3781943,8.231401898295666e-22
KO:K18308,"outer membrane protein, multidrug efflux system",2100,1.3786421,7.091432803255434e-29
KO:K16944,septin 7,952,1.3788157,3.089158543462633e-33
KO:K19190,nicotine blue oxidoreductase [EC:1.1.1.328],5722,1.3794575,2.121909718565787e-37
KO:K09018,pyrimidine oxygenase [EC:1.14.99.46],4833,1.3799238,1.0235064609594713e-23
KO:K16128,microcystin synthetase protein McyD,1657,1.3826375,9.401333527654025e-27
KO:K19272,aminoglycoside 3'-phosphotransferase I [EC:2.7.1.95],705,1.3831153,6.898096390285608e-34
KO:K18305,transmembrane protein,1307,1.3838706,8.20317814500565e-32
KO:K01524,"exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]",6537,1.3850627,2.2386063518735758e-107
KO:K03583,exodeoxyribonuclease V gamma subunit [EC:3.1.11.5],6446,1.3856611,1.4658277719933013e-65
KO:K04063,lipoyl-dependent peroxiredoxin [EC:1.11.1.28],6408,1.3858826,4.230667065235779e-84
KO:K09474,acid phosphatase (class A) [EC:3.1.3.2],5752,1.3867037,6.510404190560376e-42
KO:K08173,"MFS transporter, MHS family, metabolite:H+ symporter",2641,1.3870225,6.750004573466854e-37
KO:K03830,putative acetyltransferase [EC:2.3.1.-],5880,1.387132,4.909801287484697e-24
KO:K15635,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]",6280,1.3874946,0.00566073954848775
KO:K11737,D-serine/D-alanine/glycine transporter,3360,1.3884315,2.2131601930940675e-26
KO:K07407,alpha-galactosidase [EC:3.2.1.22],6531,1.3889418,1.98243344254709e-59
KO:K18314,(R)-citramalyl-CoA lyase [EC:4.1.3.46],3344,1.3898132,3.020384918866864e-15
KO:K05593,aminoglycoside 6-adenylyltransferase [EC:2.7.7.-],3937,1.3903856,1.418049299859246e-20
KO:K00427,L-lactate permease,1903,1.3909402,5.4915934485043096e-33
KO:K01087,trehalose 6-phosphate phosphatase [EC:3.1.3.12],6256,1.3910512,8.076076972689763e-33
KO:K05576,NAD(P)H-quinone oxidoreductase subunit 4L [EC:7.1.1.2],5006,1.3912721,2.2372792727859197e-12
KO:K16563,succinoglycan biosynthesis protein ExoV,3637,1.3921247,2.235220738498835e-13
KO:K08196,"MFS transporter, AAHS family, cis,cis-muconate transporter",2620,1.3921309,5.074424833632213e-27
KO:K14166,copper transport protein,5989,1.3940337,0.034123224472068996
KO:K10416,"dynein light intermediate chain 1, cytosolic",1034,1.3963518,5.125622342306632e-27
KO:K11921,"LysR family transcriptional regulator, cyn operon transcriptional activator",5824,1.3968823,1.4959158716975033e-45
KO:K01187,alpha-glucosidase [EC:3.2.1.20],6536,1.3968854,2.118317159583529e-90
KO:K08076,astacin [EC:3.4.24.21],2807,1.3972874,4.433468688905817e-20
KO:K11070,spermidine/putrescine transport system permease protein,6523,1.3975806,2.2346777945057106e-51
KO:K06415,stage V sporulation protein R,6391,1.3976672,7.633785064157919e-41
KO:K11706,iron/zinc/manganese/copper transport system ATP-binding protein,2602,1.3982105,3.8672210818368153e-14
KO:K12963,undecaprenyl phosphate-alpha-L-ara4N flippase subunit ArnF,2988,1.3982966,3.603794898005869e-24
KO:K17488,GTP cyclohydrolase IV [EC:3.5.4.39],4779,1.3998938,2.6012433963865315e-20
KO:K05385,bilin biosynthesis protein,1116,1.4002106,2.0001555381250153e-14
KO:K11383,"two-component system, NtrC family, sensor histidine kinase KinB [EC:2.7.13.3]",4609,1.4006894,7.368207167744452e-17
KO:K06969,23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191],6518,1.4015198,4.970343400312261e-108
KO:K01178,glucoamylase [EC:3.2.1.3],5795,1.401531,4.3430209839316484e-29
KO:K19244,alanine dehydrogenase [EC:1.4.1.1],6328,1.4024942,2.0770173664273946e-23
KO:K06603,flagellar protein FlaG,6193,1.4058418,3.083453235037221e-46
KO:K01507,inorganic pyrophosphatase [EC:3.6.1.1],6539,1.4063301,3.497759287627208e-108
KO:K13661,GumC protein,3237,1.4067063,7.244141371241023e-34
KO:K12254,4-guanidinobutyraldehyde dehydrogenase / NAD-dependent aldehyde dehydrogenase [EC:1.2.1.54 1.2.1.-],5841,1.4072266,1.674079853307072e-52
KO:K08357,tetrathionate reductase subunit A,1669,1.4083338,6.4361929545929e-31
KO:K16160,methane monooxygenase regulatory protein B,758,1.408359,9.532472654261859e-24
KO:K18045,tyrosine-protein phosphatase SIW14 [EC:3.1.3.48],1860,1.4086163,2.0557126399374532e-27
KO:K19303,murein DD-endopeptidase [EC:3.4.-.-],2046,1.4087353,3.240701017078859e-27
KO:K03633,chromosome partition protein MukF,2183,1.4087658,1.5412315809810763e-34
KO:K01646,citrate lyase subunit gamma (acyl carrier protein),2075,1.4090185,6.224053424951904e-25
KO:K00023,acetoacetyl-CoA reductase [EC:1.1.1.36],6478,1.4097271,8.382223392151518e-121
KO:K11153,retinol dehydrogenase 12 [EC:1.1.1.300],4027,1.4098775,6.066977696584757e-18
KO:K18533,adenylate/nucleoside-diphosphate kinase [EC:2.7.4.3 2.7.4.6],811,1.4109926,1.3961159486453216e-23
KO:K07538,6-hydroxycyclohex-1-ene-1-carbonyl-CoA dehydrogenase [EC:1.1.1.368],3588,1.4117084,1.382747568651923e-16
KO:K09133,uncharacterized protein,2176,1.4126315,2.0650370684752174e-34
KO:K02452,general secretion pathway protein C,6228,1.4142628,1.1186058966459639e-56
KO:K01568,pyruvate decarboxylase [EC:4.1.1.1],2238,1.4161549,3.892176575219352e-29
KO:K11976,E3 ubiquitin-protein ligase RNF216 [EC:2.3.2.31],1214,1.4218383,3.232694733324787e-28
KO:K03800,lipoate---protein ligase [EC:6.3.1.20],6482,1.4219298,7.888576843842007e-43
KO:K12952,cation-transporting P-type ATPase E [EC:7.2.2.-],5903,1.4221647,1.8635072438727057e-14
KO:K07656,"two-component system, OmpR family, sensor histidine kinase TrcS [EC:2.7.13.3]",1766,1.4224339,3.6208156515910166e-36
KO:K14162,error-prone DNA polymerase [EC:2.7.7.7],6489,1.4225502,9.997136382761271e-110
KO:K08764,sterol carrier protein 2 [EC:2.3.1.176],4089,1.424643,4.040658722344521e-13
KO:K02602,cytoplasmic polyadenylation element-binding protein,686,1.4250083,3.6316729595328175e-34
KO:K01470,creatinine amidohydrolase [EC:3.5.2.10],6535,1.4261813,2.903471340347177e-33
KO:K14089,ech hydrogenase subunit D,1736,1.4272346,3.880102281842385e-34
KO:K11849,ubiquitin carboxyl-terminal hydrolase 25 [EC:3.4.19.12],1096,1.4289303,2.3882768400719713e-27
KO:K07481,"transposase, IS5 family",6525,1.4305139,3.7780699068745518e-56
KO:K06958,RNase adapter protein RapZ,6531,1.4315796,1.763639181249872e-118
KO:K09983,uncharacterized protein,6034,1.4320188,4.639456830211154e-81
KO:K09991,uncharacterized protein,5705,1.433326,3.5441771637656896e-33
KO:K11530,"(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase [EC:5.3.1.32]",5584,1.4335386,1.6689252221750574e-13
KO:K18546,streptogrisin C [EC:3.4.21.-],2579,1.4339552,4.493691181179409e-37
KO:K11750,esterase FrsA [EC:3.1.-.-],3794,1.4340563,6.481460235619001e-23
KO:K17686,P-type Cu+ transporter [EC:7.2.2.8],6539,1.4365053,6.4559244592350324e-133
KO:K05937,uncharacterized protein,1347,1.4367971,9.346721829272028e-27
KO:K10220,4-oxalmesaconate hydratase [EC:4.2.1.83],6017,1.4370418,1.1994342816046598e-66
KO:K01787,N-acylglucosamine 2-epimerase [EC:5.1.3.8],5458,1.4378633,1.4710724199700154e-26
KO:K07165,transmembrane sensor,6071,1.4399447,2.0401967569100415e-18
KO:K00376,nitrous-oxide reductase [EC:1.7.2.4],5837,1.4402187,2.0157108187969716e-13
KO:K06111,exocyst complex component 4,869,1.4428201,1.1770196639841763e-30
KO:K02214,cell division control protein 7 [EC:2.7.11.1],1200,1.4433112,2.5632346655415327e-27
KO:K10193,oligogalacturonide transport system permease protein,2444,1.443717,3.0575606101525604e-31
KO:K00918,ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 2.7.1.147],3714,1.4439077,4.491207066969015e-10
KO:K00156,pyruvate dehydrogenase (quinone) [EC:1.2.5.1],5494,1.4442381,1.7507145388233094e-14
KO:K03383,cyanuric acid amidohydrolase [EC:3.5.2.15],5189,1.4444667,1.1386361949860088e-11
KO:K18478,sulfofructose kinase [EC:2.7.1.184],6314,1.4482398,4.517408209779661e-34
KO:K11072,spermidine/putrescine transport system ATP-binding protein [EC:7.6.2.11],6531,1.44835,1.2609114747482498e-55
KO:K11325,L-cysteine/cystine lyase,5648,1.4494979,7.872970163705195e-15
KO:K18304,"LuxR family transcriptional regulator, quorum-sensing system regulator LasR",2110,1.4495234,2.1641567586624387e-27
KO:K11477,glc operon protein GlcG,5775,1.4496503,3.6908550949103667e-38
KO:K13991,photosynthetic reaction center H subunit,3588,1.4499545,6.963138676389848e-50
KO:K03406,methyl-accepting chemotaxis protein,6538,1.4506373,1.3679628659772698e-57
KO:K16167,alkylresorcinol/alkylpyrone synthase,6152,1.4508476,6.075862240945027e-45
KO:K02451,general secretion pathway protein B,5376,1.4519615,8.612123338296537e-23
KO:K19052,heparan-sulfate lyase [EC:4.2.2.8],2313,1.4523787,4.129810720957106e-27
KO:K05386,bilin biosynthesis protein,1135,1.4527647,3.432190763698866e-17
KO:K09984,uncharacterized protein,5651,1.4533379,9.624490717595141e-38
KO:K13662,putative polymerase,1903,1.4540734,1.4185306182474386e-30
KO:K11616,malate:Na+ symporter,1147,1.4541516,2.513419687363895e-31
KO:K02238,competence protein ComEC,6539,1.4543195,1.93879880425728e-118
KO:K03444,"MFS transporter, SP family, ERD6-like sugar transporter",3820,1.4546056,5.493413459943926e-20
KO:K14755,carnosine synthase [EC:6.3.2.11],2148,1.4549856,1.629927645956015e-28
KO:K19713,thiosulfate dehydrogenase [EC:1.8.2.2],6295,1.4562478,3.963170714878062e-80
KO:K19418,membrane protein EpsK,2382,1.4562583,3.536506622576226e-28
KO:K01096,phosphatidylglycerophosphatase B [EC:3.1.3.27 3.1.3.81 3.1.3.4 3.6.1.27],1184,1.457123,2.959322227519337e-16
KO:K00179,"indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]",6462,1.4577322,1.4182843986906934e-81
KO:K03309,"dicarboxylate/amino acid:cation (Na+ or H+) symporter, DAACS family",6204,1.4607136,1.0033424625846296e-50
KO:K07403,membrane-bound serine protease (ClpP class),6517,1.4607563,1.7810140513964064e-36
KO:K02411,flagellar assembly protein FliH,6419,1.4614973,1.55439733019077e-41
KO:K12427,long-chain fatty acid adenylyltransferase FadD28 [EC:6.2.1.49],1769,1.4618053,1.0175913723204348e-38
KO:K07716,"two-component system, cell cycle sensor histidine kinase PleC [EC:2.7.13.3]",6149,1.4619837,4.0594466673835965e-37
KO:K07040,uncharacterized protein,6532,1.4646449,8.064032001197219e-84
KO:K06030,mitofusin 2 [EC:3.6.5.-],952,1.4652963,4.976954116147755e-36
KO:K12955,cation-transporting P-type ATPase I [EC:7.2.2.-],3301,1.4663153,4.1818672760045173e-36
KO:K03749,DedD protein,6236,1.4665775,2.8243238332088145e-84
KO:K00455,"3,4-dihydroxyphenylacetate 2,3-dioxygenase [EC:1.13.11.15]",5193,1.4674921,1.4113922838306683e-37
KO:K03471,ribonuclease HIII [EC:3.1.26.4],6111,1.4688652,8.758973584014786e-37
KO:K10206,LL-diaminopimelate aminotransferase [EC:2.6.1.83],6397,1.4693327,7.074034255923519e-44
KO:K18096,acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-],3258,1.4706299,1.649406016752697e-27
KO:K04110,benzoate-CoA ligase [EC:6.2.1.25],6234,1.4720826,3.128270618409771e-33
